establecimiento,filas,dataset
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA SANTO DOMINGO', 'chimaltenango')",[],chimaltenango
"('COLEGIO MIXTO EN COMPUTACIÓN MORAZÁN', 'chimaltenango')",[],chimaltenango
"('COLEGIO MIXTO SAN SEBASTIAN', 'chimaltenango')",[],chimaltenango
"('CENTRO EDUCATIVO CRISTIANO NUEVA VISIÓN', 'chimaltenango')",[],chimaltenango
"('COLEGIO MIXTO EN COMPUTACIÓN MORAZAN', 'chimaltenango')",[],chimaltenango
"('COLEGIO BILINGÜE J.E.T.', 'chimaltenango')",[],chimaltenango
"('ESCUELA DE CIENCIAS COMERCIALES NOCTURNA', 'chiquimula')",[],chiquimula
"('INSTITUTO DIVERSIFICADO ADS. AL INEB DR. DAVID GUERRA GUZMAN ', 'chiquimula')",[],chiquimula
"('ESCUELA NACIONAL DE MAESTROS DE EDUCACION MUSICAL PEM OSCAR AUGUSTO MATEO MORALES', 'chiquimula')",[],chiquimula
"('ESCUELA SECUNDARIA PRIVADA MIXTA DE ORIENTE ESDEO', 'chiquimula')",[],chiquimula
"('COLEGIO EVANGÉLICO MIXTO AMIGOS', 'chiquimula')",[],chiquimula
"('INSTITUTO TECNOLOGICO PRIVADO DE ORIENTE', 'chiquimula')",[],chiquimula
"('INSTITUTO NORMAL PARA SEÑORITAS DE ORIENTE', 'chiquimula')",[],chiquimula
"('INSTITUTO NORMAL PARA VARONES DE ORIENTE', 'chiquimula')",[],chiquimula
"('LICEO LA SALLE', 'chiquimula')",[],chiquimula
"('COLEGIO PRIVADO MIXTO SAGRADA FAMILIA ', 'chiquimula')",[],chiquimula
"('INSTITUTO MODERNO CHIQUIMULTECO', 'chiquimula')",[],chiquimula
"('ESCUELA PRIVADA DE EDUCACION FISICA DE ORIENTE', 'chiquimula')",[],chiquimula
"('COLEGIO PRIVADO MIXTO BENDICION', 'chiquimula')",[],chiquimula
"('COLEGIO EVANGELICO MIXTO ADONAI', 'chiquimula')",[],chiquimula
"('LICEO SAN PABLO', 'chiquimula')",[],chiquimula
"('COLEGIO PRIVADO MIXTO SABIDURIA', 'chiquimula')",[],chiquimula
"('COLEGIO SUPERIOR DE INFORMATICA HIGA', 'chiquimula')",[],chiquimula
"('COLEGIO MIXTO EN TECNOLOGIA LATINOAMERICANO', 'chiquimula')",[],chiquimula
"('CENTRO EDUCATIVO INTEGRAL CASA DEL ALFARERO', 'chiquimula')",[],chiquimula
"('COLEGIO SUPERIOR DE INFORMÁTICA HIGA', 'chiquimula')",[],chiquimula
"('LICEO ISRAELÍ', 'chiquimula')",[],chiquimula
"('COLEGIO BILINGÜE MI PEQUEÑO MUNDO MY SMALL WORLD BILINGUAL SCHOOL', 'chiquimula')",[],chiquimula
"('COLEGIO MIXTO EN TECNOLOGÍA LATINOAMERICANO', 'chiquimula')",[],chiquimula
"('LICEO TEC, TECNOLÓGICO, EXPERIMENTAL Y CIENTÍFICO', 'chiquimula')",[],chiquimula
"('CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX GRUPO CEIBA', 'chiquimula')",[],chiquimula
"('CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX COFIÑO STAHL', 'chiquimula')",[],chiquimula
"('CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX FUNCAFE', 'chiquimula')",[],chiquimula
"('PROGRAMA NACIONAL DE EDUCACIÓN ALTERNATIVA PRONEA', 'chiquimula')",[],chiquimula
"('CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX DEPARTAMENTAL', 'chiquimula')",[],chiquimula
"('COLEGIO PRIVADO MIXTO BENDICIÓN', 'chiquimula')",[],chiquimula
"('COLEGIO EVANGÉLICO MIXTO ADONAI', 'chiquimula')",[],chiquimula
"('INSTITUTO TECNOLÓGICO PRIVADO DE ORIENTE', 'chiquimula')",[],chiquimula
"('LICEO TECNOLÓGICO BILINGÜE CHIQUIMULTECO', 'chiquimula')",[],chiquimula
"('COLEGIO PRIVADO MIXTO DIVINA MISERICORDIA', 'chiquimula')",[],chiquimula
"('ESCUELA NORMAL INTERCULTURAL', 'chiquimula')",[],chiquimula
"('INSTITUTO DE BACHILLERATO POR MADUREZ SUPERACIÓN', 'chiquimula')",[],chiquimula
"('COMPLEJO EDUCATIVO EXPERIMENTAL DE ORIENTE ATULAPA', 'chiquimula')",[],chiquimula
"('ESCUELA SECUNDARIA DE ORIENTE ESDEO ', 'chiquimula')",[],chiquimula
"('INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA IGER', 'chiquimula')",[],chiquimula
"('LICEO JUVENIL ', 'chiquimula')",[],chiquimula
"('LICEO TECNOCIENCIA BILINGUE DE CHIQUIMULA', 'chiquimula')",[],chiquimula
"('COLEGIO ADVENTISTA AMANECER', 'chiquimula')",[],chiquimula
"('COLEGIO PRIVADO MIXTO JOSEFINO', 'chiquimula')",[],chiquimula
"('INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA', 'chiquimula')",[],chiquimula
"('INSTITUTO DIVERSIFICADO MUNICIPAL DE SAN JUAN ERMITA', 'chiquimula')",[],chiquimula
"('INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA', 'chiquimula')",[],chiquimula
"('COLEGIO CENTRO CULTURAL CAMPO REAL', 'chiquimula')",[],chiquimula
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA', 'chiquimula')",[],chiquimula
"('INSTITUTO TECNOLÓGICO OFICIAL DE LA MANCOMUNIDAD CH´ORTI´', 'chiquimula')",[],chiquimula
"('COLEGIO MIXTO DIVERSIFICADO', 'chiquimula')",[],chiquimula
"('COLEGIO PRIVADO MIXTO POR MADUREZ VISION 2008', 'chiquimula')",[],chiquimula
"('CENTRO EDUCATIVO JOCOTECO BILINGÜE', 'chiquimula')",[],chiquimula
"('INSTITUTO PRIVADO MIXTO DE EDUCACIÓN BÁSICA CON ORIENTACIÓN OCUPACIONAL FE Y ALEGRÍA NO. 10 SANTA MARÍA', 'chiquimula')",[],chiquimula
"('COLEGIO PRIVADO EL OLAM', 'chiquimula')",[],chiquimula
"('LICEO VICENTE CARRANZA LEMUS', 'chiquimula')",[],chiquimula
"('CENTRO DE EDUCACIÓN EXTRAESCOLAR, MUNICIPAL, CEEX', 'chiquimula')",[],chiquimula
"('CENTRO DE EDUCACIÓN EXTRAESCOLAR, MUNICIPAL CEEX', 'chiquimula')",[],chiquimula
"('CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX PRONEA ASORO', 'chiquimula')",[],chiquimula
"('INSTITUTO DIVERSIFICADO POR COOPERATIVA DE CIENCIAS COMERCIALES CON ORIENT. EN COMPUTACION', 'chiquimula')",[],chiquimula
"('INSTITUTO TÉCNICO EN RECURSOS NATURALES MAYA CH ORTI INTERNMACH', 'chiquimula')",[],chiquimula
"('ESCUELA NORMAL RURAL NO. 3 RAFAEL IRIARTE', 'chiquimula')",[],chiquimula
"('INST. PRIV. MIXTO DE EDUC. DIVERSIFICADA ESCUELA DE CIENCIAS COMERCIALES', 'chiquimula')",[],chiquimula
"('ESCUELA NORMAL BILINGÜE INTERCULTURAL/TURER AJ KANSEYAJ CH ORTI ', 'chiquimula')",[],chiquimula
"('INSTITUTO POR COOPERATIVA DE ENSEÑANZA DIVERSIFICADA', 'chiquimula')",[],chiquimula
"('INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSEÑANZA LIC. MARIO ROLANDO TORRES MARROQUIN', 'chiquimula')",[],chiquimula
"('INSTITUTO TECNICO INDUSTRIAL HENRY FORD', 'chiquimula')",[],chiquimula
"('INSTITUTO MUNICIPAL DE EDUCACION DIVERSIFICADA DE ESQUIPULAS', 'chiquimula')",[],chiquimula
"('COLEGIO MUNICIPAL DE EDUCACION DIVERSIFICADA', 'chiquimula')",[],chiquimula
"('INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA', 'chiquimula')",[],chiquimula
"('COLEGIO CRISTIANO SHALOM', 'chiquimula')",[],chiquimula
"('LICEO DE FORMACION INTEGRAL', 'chiquimula')",[],chiquimula
"('COLEGIO DE EDUCACIÓN PARA ADULTOS SEMILLA DE VIDA', 'chiquimula')",[],chiquimula
"('COLEGIO DE EDUCACION PARA ADULTOS SEMILLA DE VIDA', 'chiquimula')",[],chiquimula
"('LICEO DE FORMACIÓN INTEGRAL', 'chiquimula')",[],chiquimula
"('COLEGIO PRIVADO MIXTO MONTESSORI', 'chiquimula')",[],chiquimula
"('LICEO ESQUIPULTECO BILINGÜE', 'chiquimula')",[],chiquimula
"('INSTITUTO RENÉ ALMENGOR INBECC', 'chiquimula')",[],chiquimula
"('INSTITUTO TÉCNICO INDUSTRIAL HENRY FORD', 'chiquimula')",[],chiquimula
"('ESCUELA DE EDUCACIÓN DIVERSIFICADA EDIVER', 'chiquimula')",[],chiquimula
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA LICEO ESQUIPULTECO ', 'chiquimula')",[],chiquimula
"('COLEGIO CATOLICO PRIVADO MIXTO SAN BENITO ', 'chiquimula')",[],chiquimula
"('INSTITUTO MUNICIPAL DE EDUCACION DIVERSIFICADA', 'chiquimula')",[],chiquimula
"('COLEGIO PRIVADO MIXTO RENACIMIENTO', 'chiquimula')",[],chiquimula
"('INSTITUTO BASICO ESQUIPULTECO Y CIENCIAS COMERCIALES INBECC', 'chiquimula')",[],chiquimula
"('COLEGIO CRISTIANO CRISTO VIENE YA', 'chiquimula')",[],chiquimula
"('COLEGIO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA', 'chiquimula')",[],chiquimula
"('LICEO TECNICO CONCEPCION', 'chiquimula')",[],chiquimula
"('INSTITUTO PARA MAESTRAS DE EDUCACION PREPRIMARIA INTERCULTURAL', 'chiquimula')",[],chiquimula
"('COMPLEJO EDUCATIVO INTERCULTURAL', 'chiquimula')",[],chiquimula
"('COLEGIO CATOLICO PRIVADO MIXTO SAN FRANCISCO DE ASIS', 'chiquimula')",[],chiquimula
"('LICEO TECNICO QUEZALTEPEQUE', 'chiquimula')",[],chiquimula
"('COLEGIO ADVENTISTA REDENCIÓN', 'chiquimula')",[],chiquimula
"('INSTITUTO PRIVADO MIXTO NOCTURNO DE CIENCIAS COMERCIALES', 'chiquimula')",[],chiquimula
"('LICEO TÉCNICO QUEZALTEPEQUE', 'chiquimula')",[],chiquimula
"('ESCUELA NORMAL DE EDUCACIÓN FÍSICA DOCTOR EN CIENCIAS POLÍTICAS Y SOCIALES MARIO ROLANDO TORRES MARROQUÍN', 'chiquimula')",[],chiquimula
"('INSTITUTO DE BACHILLERATO EN COMPUTACION', 'chiquimula')",[],chiquimula
"('INSTITUTO TECNICO INDUSTRIAL ALBERT EINSTEIN', 'chiquimula')",[],chiquimula
"('COLEGIO PRIVADO DE BACHILLERATO POR MADUREZ EMMANUEL', 'chiquimula')",[],chiquimula
"('COLEGIO PARTICULAR MIXTO PROYECCION', 'chiquimula')",[],chiquimula
"('COLEGIO PARTICULAR MIXTO PROYECCIÓN', 'chiquimula')",[],chiquimula
"('COLEGIO ADVENTISTA EL SINAÍ', 'chiquimula')",[],chiquimula
"('COLEGIO PARTICULAR MIXTO CATÓLICO NUESTRA SEÑORA DE LA ESPERANZA', 'chiquimula')",[],chiquimula
"('LICEO IPALTECO EN COMPUTACIÓN', 'chiquimula')",[],chiquimula
"('INSTITUTO TÉCNICO INDUSTRIAL ALBERT EINSTEIN', 'chiquimula')",[],chiquimula
"('1395   ESCUELA DE CIENCIAS COMERCIALES NOCTURNA , ...\n1396   INSTITUTO DIVERSIFICADO ADS. AL INEB DR. DAV...\n1397   ESCUELA NACIONAL DE MAESTROS DE EDUCACION MU...\n1398   ESCUELA SECUNDARIA PRIVADA MIXTA DE ORIENTE ...\n1399    COLEGIO EVANGÉLICO MIXTOAMIGOS , chiquimula \n               ...            \n1495   COLEGIO PARTICULAR MIXTO PROYECCIÓN , chiqu...\n1496     COLEGIO ADVENTISTA EL SINAÍ , chiquimula \n1497   COLEGIO PARTICULAR MIXTO CATÓLICO NUESTRA SE...\n1498    LICEO IPALTECO EN COMPUTACIÓN , chiquimula \n1499   INSTITUTO TÉCNICO INDUSTRIALALBERT EINSTEIN ...\nName: establecimiento, Length: 105, dtype: object', 'chiquimula')",[],chiquimula
"('<NA>', 'chiquimula')",[173],chiquimula
"('INSTITUTO TECNICO INDUSTRIAL MIXTO GUASTATOYA', 'progreso')",[],progreso
"('COLEGIO DE CIENCIAS COMERCIALES EL PROGRESO', 'progreso')",[],progreso
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA', 'progreso')",[],progreso
"('INSTITUTO DE EDUCACION MEDIA POR MADUREZ', 'progreso')",[],progreso
"('INSTITUTO OFICIAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ CAMINO DEL SABER', 'progreso')",[],progreso
"('INSTITUTO DE EDUCACIÓN MEDIA POR MADUREZ', 'progreso')",[],progreso
"('COLEGIO DE APLICACIONES INTEGRADAS GUASTATOYA', 'progreso')",[],progreso
"('CENTRO MUNICIPAL DE EDUCACIÓN EXTRAESCOLAR CEEX', 'progreso')",[],progreso
"('COLEGIO EVANGELICO TORRE FUERTE', 'progreso')",[],progreso
"('PROGRAMA NACIONAL DE EDUCACIÓN ALTERNATIVA PRONEA', 'progreso')",[],progreso
"('CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX DEPARTAMENTAL', 'progreso')",[],progreso
"('COLEGIO MIXTO INTEGRAL EL PROGRESO', 'progreso')",[],progreso
"('CENTRO EDUCATIVO GUAYACAN', 'progreso')",[],progreso
"('COLEGIO CATOLICO PARTICULAR MIXTO PADRE GABRIEL PEÑATE RODRIGUEZ', 'progreso')",[],progreso
"('INSTITUTO DIVERSIFICADO POR COOPERATIVA', 'progreso')",[],progreso
"('ESCUELA NORMAL DE EDUCACION FISICA', 'progreso')",[],progreso
"('ESCUELA NORMAL INTERCULTURAL', 'progreso')",[],progreso
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA MORAZAN', 'progreso')",[],progreso
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADO MORAZAN', 'progreso')",[],progreso
"('COLEGIO EVANGÉLICO DE CONOCIMIENTOS INTEGRADOS MORAZÁN', 'progreso')",[],progreso
"('COLEGIO CENTRO DE FORMACION PROFESIONAL PREUNIVERSITARIA DEL CICLO DIVERSIFICADO', 'progreso')",[],progreso
"('CENTRO EDUCATIVO PRIVADO MIXTO ACAZAUAZTLAN', 'progreso')",[],progreso
"('COLEGIO PRIVADO MIXTO DE EDUCACION BASICA SAN AGUSTIN ACASAGUASTLAN COMEBSA', 'progreso')",[],progreso
"(' LICEO SAN JOSE ', 'progreso')",[],progreso
"('ESCUELA TÉCNICA PROFESIONAL MOISÉS LIRA SERAFIN', 'progreso')",[],progreso
"('INSTITUTO PRIVADO DE EDUCACIÓN DIVERSIFICADA', 'progreso')",[],progreso
"('INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA', 'progreso')",[],progreso
"('CENTRO EDUCATIVO PRIVADO MIXTO ACAZAUAZTLÁN', 'progreso')",[],progreso
"('COLEGIO EL SHADDAI', 'progreso')",[],progreso
"('INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA', 'progreso')",[],progreso
"('CENTRO EDUCATIVO PRIVADO MIXTO INNOVADOR', 'progreso')",[],progreso
"('COLEGIO TECNOLÓGICO JERUSALÉN', 'progreso')",[],progreso
"('COLEGIO PRIVADO MIXTO DE EDUCACIÓN BÁSICA PLAN FIN DE SEMANA COMEBSA', 'progreso')",[],progreso
"('COLEGIO CENTRO DE FORMACIÓN PROFESIONAL PREUNIVERISTARIA DEL CICLO DIVERSIFICADO', 'progreso')",[],progreso
"('COLEGIO PRIVADO MIXTO EL ROSARIO', 'progreso')",[],progreso
"('INSTITUTO DIVERSIFICADO POR COOPERATIVA SAN AGUSTIN ACASAGUASTLAN', 'progreso')",[],progreso
"('INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA IGER', 'progreso')",[],progreso
"('ESCUELA TECNICA PROFESIONAL MOISES LIRA SERAFIN', 'progreso')",[],progreso
"('COLEGIO CRISTIANO BEREA PASTOR ERWIN ALBERTO REYES ALVARADO', 'progreso')",[],progreso
"('INSTITUTO MIXTO PRIVADO SAN CRISTOBAL', 'progreso')",[],progreso
"('INSTITUTO MUNICIPAL DE EL PASO DE LOS JALAPAS', 'progreso')",[],progreso
"('INSTITUTO NACIONAL TECNOLÓGICO DE EDUCACIÓN DIVERSIFICADA DE EL JÍCARO', 'progreso')",[],progreso
"('INSTITUTO DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ', 'progreso')",[],progreso
"('ESCUELA PARTICULAR MIXTA DE CIENCIAS COMERCIALES', 'progreso')",[],progreso
"('INSTITUTO DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ', 'progreso')",[],progreso
"('CENTRO EDUCATIVO CON ORIENTACION AMBIENTAL PROFESOR JOSE GUILLERMO SANTOS HERRARTE ', 'progreso')",[],progreso
"('COLEGIO DIVERSIFICADO EL JICARO', 'progreso')",[],progreso
"('COLEGIO CRISTIANO NUEVA JERUSALEN', 'progreso')",[],progreso
"('COLEGIO SAGRADO CORAZÓN DE JESÚS Y MARÍA', 'progreso')",[],progreso
"('COLEGIO SAGRADO CORAZÓN DE JÉSUS Y MARÍA', 'progreso')",[],progreso
"('INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ', 'progreso')",[],progreso
"('CENTRO EDUCATIVO LICEO SANSARE', 'progreso')",[],progreso
"('INSTITUTO MUNICIPAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ SANSARE', 'progreso')",[],progreso
"('INSTITUTO DIVERSIFICADO POR COOPERATIVA SANSARE', 'progreso')",[],progreso
"('INSTITUTO TECNOLOGICO SANARATECO', 'progreso')",[],progreso
"('ESCUELA TECNICA CIENCIA APLICADA ESTECAPC', 'progreso')",[],progreso
"('COLEGIO PRIVADO MIXTO CIENCIAS COMERCIALES SANARATE', 'progreso')",[],progreso
"('CENTRO EDUCATIVO ESTUARDO NOVELLA CAMACHO', 'progreso')",[],progreso
"('COLEGIO EL ROSARIO', 'progreso')",[],progreso
"('COLEGIO PROFESIONAL DE TURISMO GUATEMALAM', 'progreso')",[],progreso
"('INSTITUTO TECNOLÓGICO SANARATECO', 'progreso')",[],progreso
"('COLEGIO PRIVADO MIXTO DE CIENCIAS COMERCIALES SANARATE', 'progreso')",[],progreso
"('CENTRO DE ESTUDIOS Y APLICACIONES EN COMPUTACION CEAC', 'progreso')",[],progreso
"('INSTITUTO DE EDUCACIÓN MEDIA POR COOPERATIVA SANARATE', 'progreso')",[],progreso
"('COLEGIO SAGRADO CORAZON DE JESUS', 'progreso')",[],progreso
"('COLEGIO ZANATL', 'progreso')",[],progreso
"('COLEGIO PRIVADO ENRIQUE NOVELLA ALVARADO', 'progreso')",[],progreso
"('COLEGIO PRIVADO LICEO GABRIEL', 'progreso')",[],progreso
"('INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA JOSÉ INÉS CÁCERES', 'progreso')",[],progreso
"('COLEGIO LA PAZ', 'progreso')",[],progreso
"('COLEGIO PRIVADO LICEO SAN ANTONIO', 'progreso')",[],progreso
"('ESCUELA NACIONAL DE CIENCIAS COMERCIALES ADS. AL INEB SIMON BERGAÑO Y VILLEGAS', 'escuintla')",[],escuintla
"('COLEGIO PEDAGOGICO ESCUINTLECO CIENCIA Y ARTE ', 'escuintla')",[],escuintla
"('LICEO MIXTO NOCTURNO IZCUINTLAN', 'escuintla')",[],escuintla
"('CENTRO ESCOLAR NUESTRA SEÑORA DE CONCEPCION', 'escuintla')",[],escuintla
"('INSTITUTO TECNICO EXPERIMENTAL DEL SUR', 'escuintla')",[],escuintla
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA COLEGIO MINERVA ', 'escuintla')",[],escuintla
"('COLEGIO PARTICULAR MIXTO ESCUINTLECO BILINGUE', 'escuintla')",[],escuintla
"('LICEO EVANGELICO TECNICO ESCUINTLECO', 'escuintla')",[],escuintla
"('LICEO JUVENIL CENTROAMERICANO', 'escuintla')",[],escuintla
"('CENTRO EDUCATIVO MIGUEL ANGEL ASTURIAS ', 'escuintla')",[],escuintla
"('CENTRO EDUCACIONAL GUATEMALTECO DEL SUR', 'escuintla')",[],escuintla
"('INSTITUTO NACIONAL DE PERITO EN MERCADOTECNIA Y PUBLICIDAD', 'escuintla')",[],escuintla
"('ESCUELA NACIONAL MIXTA NOCTURNA DE CIENCIAS COMERCIALES', 'escuintla')",[],escuintla
"('CENTRO EDUCATIVO MAYA', 'escuintla')",[],escuintla
"('INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA', 'escuintla')",[],escuintla
"('LICEO INTEGRAL DEL SUR DE ESCUINTLA', 'escuintla')",[],escuintla
"('LICEO EVANGELICO EL EDEN', 'escuintla')",[],escuintla
"('CENTRO EDUCATIVO AGROFORESTAL EL BOSQUE', 'escuintla')",[],escuintla
"('COLEGIO INTERNACIONAL FUTURE LEARNING CENTER FLC', 'escuintla')",[],escuintla
"('INSTITUTO TECNICO CIENCIAS INDUSTRIALES', 'escuintla')",[],escuintla
"('COLEGIO SANTIAGO DE LOS CABALLEROS DE GUATEMALA', 'escuintla')",[],escuintla
"('COLEGIO INTERNACIONAL FLC', 'escuintla')",[],escuintla
"('INSTITUTO TECNICO BANAPORT', 'escuintla')",[],escuintla
"('LICEO EDUCATIVO TECNICO EVANGELICO', 'escuintla')",[],escuintla
"('INSTITUTO TÉCNICO CIENCIAS INDUSTRIALES', 'escuintla')",[],escuintla
"('CENTRO EDUCATIVO DR. JOSÉ SEVERO MARTÍNEZ', 'escuintla')",[],escuintla
"('LICEO FUENTE DE VIDA', 'escuintla')",[],escuintla
"('LICEO JUVENIL LA PATRIA', 'escuintla')",[],escuintla
"('COLEGIO IZCUINTLAN', 'escuintla')",[],escuintla
"('CENTRO EDUCATIVO Y FORMACION HUMANA DE MARÍA', 'escuintla')",[],escuintla
"('LICEO EDUCATIVO TÉCNICO EVANGÉLICO', 'escuintla')",[],escuintla
"('INSTITUTO COMERCIAL DE CÓMPUTOS AVANZADOS INCCAV', 'escuintla')",[],escuintla
"('COLEGIO BILINGÜE JARDÍN AMERICANO', 'escuintla')",[],escuintla
"('LICEO PREUNIVERSITARIO CIENCIA Y TECNOLOGÍA', 'escuintla')",[],escuintla
"('CENTRO EDUCATIVO CON COMPUTACIÓN EL QUETZAL', 'escuintla')",[],escuintla
"('LICEO MIXTO EDUCATIVO DE FORMACIÓN INTEGRAL LIMEFI', 'escuintla')",[],escuintla
"('INSTITUTO PARTICULAR MIXTO DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ', 'escuintla')",[],escuintla
"('COLEGIO CARROUSEL', 'escuintla')",[],escuintla
"('LICEO ESPAÑOL AMERICANO', 'escuintla')",[],escuintla
"('INSTITUTO NACIONAL DE BACHILLERATO POR MADUREZ SALOMÓN ALVAREZ ANDRADE', 'escuintla')",[],escuintla
"('COLEGIO TECNOLÓGICO MODERNO', 'escuintla')",[],escuintla
"('CORPORACIÓN DEL LICEO EDUCATIVO TÉCNICO EVANGÉLICO SOCIEDAD ANÓNIMA', 'escuintla')",[],escuintla
"('CORPORACIÓN DEL LICEO EDUCATIVO TÉCNICO EVANGÉLICO SOCIEDAD ANONIMA', 'escuintla')",[],escuintla
"('COLEGIO HISPANOAMÉRICANO HACIENDA VERDE', 'escuintla')",[],escuintla
"('COLEGIO MIXTO EVANGÉLICO CON COMPUTACIÓN NAZARETH', 'escuintla')",[],escuintla
"('INSTITUTO PRIVADO CULTURAL INFORMÁTICO Y CIENTÍFICO IPCIC', 'escuintla')",[],escuintla
"('CENTRO EDUCATIVO GRATIA', 'escuintla')",[],escuintla
"('LICEO EVANGÉLICO EL EDEN', 'escuintla')",[],escuintla
"('INSTITUTO DE EDUCACIÓN BÁSICA PRIVADA SANTA MARÍA DE GUADALUPE', 'escuintla')",[],escuintla
"('CENTRO EDUCATIVO Y FORMACIÓN HUMANA DE MARÍA', 'escuintla')",[],escuintla
"('CENTRO EDUCATIVO CAMPUS SUR', 'escuintla')",[],escuintla
"('INSTITUTO OFICIAL MIXTO DE EDUCACIÓN Y BACHILLERATO POR MADUREZ PALMERAS', 'escuintla')",[],escuintla
"('INSTITUTO TÉCNICO DE CAPACITACIÓN Y PRODUCTIVIDAD INTECAP', 'escuintla')",[],escuintla
"('INSTITUTO COMERCIAL DE COMPUTOS AVANZADOS, INCCAV', 'escuintla')",[],escuintla
"('CENTRO EDUCATIVO EL BOSQUE', 'escuintla')",[],escuintla
"('INSTITUTO MIXTO PARTICULAR DE EDUCACIÓN BÁSICA Y DIVERSIFICADA ALMA LIBERTAD PÉREZ MARTÍNEZ', 'escuintla')",[],escuintla
"('CENTRO ESCOLAR NUESTRA SEÑORA DE CONCEPCIÓN.', 'escuintla')",[],escuintla
"('COLEGIO INTEGRAL HISPANOAMERICANO JUNIOR', 'escuintla')",[],escuintla
"('CENTRO EDUCATIVO JAVIER CAST', 'escuintla')",[],escuintla
"('COLEGIO CRISTIANO MONTE MORIAH', 'escuintla')",[],escuintla
"('COLEGIO LICEO NUEVA VISIÓN SAN GABRIEL', 'escuintla')",[],escuintla
"('CENTRO EDUCATIVO APRENDER PARA CRECER', 'escuintla')",[],escuintla
"('COLEGIO HISPANOAMERICANO HACIENDA VERDE', 'escuintla')",[],escuintla
"('PROGRAMA NACIONAL DE EDUCACIÓN ALTERNATIVA PRONEA', 'escuintla')",[],escuintla
"('COLEGIO BILINGÜE CON COMPUTACIÓN DEL PRADO', 'escuintla')",[],escuintla
"('CORPORACIÓN DEL LICEO EDUCATIVO TÉCNICO EVANGÉLICO S.A.', 'escuintla')",[],escuintla
"('INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA', 'escuintla')",[],escuintla
"('CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX DEPARTAMENTAL', 'escuintla')",[],escuintla
"('INSTITUTO TECNOLÓGICO MODERNO.', 'escuintla')",[],escuintla
"('INSTITUTO MIXTO PARTICULAR DE EDUCACIÓN BÁSICA Y DIVERSIFICADA ALMA LIBERTAD PÉREZ MARTÍNEZ.', 'escuintla')",[],escuintla
"('INSTIRUTO DE ESTUDIOS AVANZADOS EL SABER.', 'escuintla')",[],escuintla
"('COLEGIO DE FORMACIÓN Y DESARROLLO CON COMPUTACIÓN RALIAN', 'escuintla')",[],escuintla
"('LICEO EVANGÉLICO EL EDEN.', 'escuintla')",[],escuintla
"('COLEGIO INTEGRAL HISPANOAMERICANO', 'escuintla')",[],escuintla
"('COLEGIO CARROUSEL.', 'escuintla')",[],escuintla
"('COLEGIO DE FORMACIÓN Y DESARROLLO CON COMPUTACIÓN RALIAN.', 'escuintla')",[],escuintla
"('INSTITUTO PARTICULAR MIXTO DE EDUCACIÓN BÁSICA Y BACHILLETATO POR MADUREZ', 'escuintla')",[],escuintla
"('INSTITUTO COMERCIAL DE CÓMPUTOS AVANZADOS', 'escuintla')",[],escuintla
"('INSTITUTO NACIONAL DE BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZ SALOMÓN ALVAREZ ANDRADE', 'escuintla')",[],escuintla
"('INSTITUTO DE SISTEMAS EN INFORMATICA', 'escuintla')",[],escuintla
"('INSTITUTO COMERCIAL DE COMPUTOS AVANZADOS INCCAV', 'escuintla')",[],escuintla
